ticker,name,status,has_ai_disclosure,total_ai_mentions,cat_core_ai,cat_ai_tech,cat_ai_risk,cat_ai_infra,cat_ai_regulation,cat_mit4_malicious,cat_mit5_human,cat_mit6_socio,cat_mit6_environ,cat_mit7_safety,kw_nvidia,kw_data_center,kw_gpu,kw_sustainability,kw_compute,kw_ai_model,kw_misuse,kw_generative_ai,kw_llm,kw_bias,kw_ai_system,kw_algorithm,kw_ai_regulation,kw_eu_ai_act,kw_disinformation,kw_misinformation,kw_automation,kw_artificial_intelligence,kw_autonomous,kw_cyberattack,kw_manipulation,kw_machine_learning,kw_large_language_model,kw_carbon_footprint,kw_environmental_impact,kw_robotics,kw_uncontrollable,kw_misalignment,kw_explainability,kw_predictive_analytics,kw_energy_consumption,kw_labor_disruption,kw_responsible_ai,kw_ai_governance,kw_ai_agent,kw_natural_language_processing,kw_training_data,kw_agentic,kw_adversarial,kw_algorithmic_accountability,kw_dual-use,kw_overreliance,kw_computer_vision,kw_monopol,kw_human_oversight,kw_neural_network,kw_hallucination,kw_nlp,kw_over-reliance,kw_ai_legislation,kw_ai_ethics,kw_jailbreak
SAH,SONIC AUTOMOTIVE INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSE,FIRST BUSEY CORP /NV/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SONO,Sonos Inc,analyzed,True,11,7,0,2,0,0,1,0,0,1,0,,,,,,,1.0,3.0,,2.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
MQ,"Marqeta, Inc.",analyzed,True,11,4,0,0,1,1,4,0,0,0,1,,1.0,,,,1.0,2.0,1.0,,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
NN,NEXTNAV INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOG,"NORTHERN OIL & GAS, INC.",analyzed,True,1,0,0,0,1,0,0,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM,BOSTON BEER CO INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBNC,FIRST BANCORP /NC/,analyzed,True,15,0,0,0,5,0,9,1,0,0,0,,,,,5.0,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSGS,CSG SYSTEMS INTERNATIONAL INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTBIF,Green Thumb Industries Inc.,analyzed,True,2,0,0,0,2,0,0,0,0,0,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAOI,"APPLIED OPTOELECTRONICS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTH,Hilltop Holdings Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPAC,ENERPAC TOOL GROUP CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLAB,PHOTRONICS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCMG,GCM Grosvenor Inc.,analyzed,True,15,6,0,0,4,0,5,0,0,0,0,,,,,4.0,,1.0,,,,,,,,,,,6.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBIO,"Zenas BioPharma, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATKR,Atkore Inc.,analyzed,True,7,3,0,0,3,0,1,0,0,0,0,,3.0,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PK,Park Hotels & Resorts Inc.,analyzed,True,7,3,0,0,3,0,1,0,0,0,0,,,,,3.0,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,"C3.ai, Inc.",analyzed,True,19,10,1,1,2,3,1,0,0,0,1,,,,,2.0,3.0,1.0,3.0,,,2.0,1.0,,3.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
NHC,NATIONAL HEALTHCARE CORP,analyzed,True,7,5,0,0,0,0,0,0,0,2,0,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
IE,Ivanhoe Electric Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CECO,CECO ENVIRONMENTAL CORP,analyzed,True,10,4,1,0,2,0,0,1,0,2,0,,,,,2.0,,,,,,,,,,,,1.0,3.0,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
EVCM,EverCommerce Inc.,analyzed,True,12,4,2,1,3,0,2,0,0,0,0,,1.0,,,2.0,,2.0,1.0,,1.0,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALG,ALAMO GROUP INC,analyzed,True,4,0,0,0,3,0,0,0,0,0,1,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
PAYO,Payoneer Global Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGVT,Ingevity Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLX,"Sixth Street Specialty Lending, Inc.",analyzed,True,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD,"Walker & Dunlop, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AORT,"ARTIVION, INC.",analyzed,True,10,2,1,0,0,0,1,0,0,6,0,,,,6.0,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADUS,Addus HomeCare Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELFA,BEL FUSE INC /NJ,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASGN,ASGN Inc,analyzed,True,22,11,3,2,1,0,3,0,0,2,0,,,,2.0,1.0,,2.0,2.0,1.0,2.0,,1.0,,,,,2.0,6.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTA,ESTABLISHMENT LABS HOLDINGS INC.,analyzed,True,6,0,0,0,5,0,1,0,0,0,0,,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSW,ONESPAWORLD HOLDINGS Ltd,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVDL,AVADEL PHARMACEUTICALS PLC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MODG,Topgolf Callaway Brands Corp.,analyzed,True,3,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
EFSC,ENTERPRISE FINANCIAL SERVICES CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRC,"AtriCure, Inc.",analyzed,True,13,11,0,0,0,0,1,0,1,0,0,,,,,,,1.0,,10.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
CENT,CENTRAL GARDEN & PET CO,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENN,"PENN Entertainment, Inc.",analyzed,True,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
AUPH,Aurinia Pharmaceuticals Inc.,analyzed,True,5,2,0,0,3,0,0,0,0,0,0,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSH,VISHAY INTERTECHNOLOGY INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNR,"Semnur Pharmaceuticals, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBET,"SharpLink Gaming, Inc.",analyzed,True,8,0,0,0,2,0,0,0,1,5,0,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
PARR,"PAR PACIFIC HOLDINGS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,"Delek US Holdings, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STC,STEWART INFORMATION SERVICES CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESRT,"Empire State Realty Trust, Inc.",analyzed,True,15,0,0,0,2,0,3,0,0,10,0,,,,10.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POWI,POWER INTEGRATIONS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMAX,IMAX CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYBT,"Stock Yards Bancorp, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXW,"CoreCivic, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVLV,"Revolve Group, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLVM,Sylvamo Corp,analyzed,True,40,3,0,0,0,0,1,0,0,36,0,,,,35.0,,,1.0,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGRY,"Surgery Partners, Inc.",analyzed,True,4,0,0,0,1,0,2,0,1,0,0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,analyzed,True,5,2,0,0,0,0,2,0,0,1,0,,,,1.0,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKS,United Parks & Resorts Inc.,analyzed,True,4,0,0,0,1,0,0,0,0,3,0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMCL,"OMNICELL, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKWD,"Skyward Specialty Insurance Group, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRCT,PROCEPT BioRobotics Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,"Turning Point Brands, Inc.",analyzed,True,4,3,0,0,0,0,0,0,0,1,0,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAC,MARRIOTT VACATIONS WORLDWIDE Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNFI,UNITED NATURAL FOODS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGM,FEDERAL AGRICULTURAL MORTGAGE CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX,DYNEX CAPITAL INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRDM,Iridium Communications Inc.,analyzed,True,1,0,0,0,1,0,0,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUR,Burford Capital Ltd,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALO,TALOS ENERGY INC.,analyzed,True,6,0,0,0,0,0,0,0,0,6,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNR,MACH NATURAL RESOURCES LP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTCT,NETSCOUT SYSTEMS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDRL,Seadrill Ltd,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMP,"LiveRamp Holdings, Inc.",analyzed,True,25,6,3,0,12,0,4,0,0,0,0,,4.0,,,8.0,,1.0,,,,,2.0,,,,,1.0,3.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXM,"Sprinklr, Inc.",analyzed,True,91,52,6,4,22,2,5,0,0,0,0,,19.0,,,,4.0,5.0,40.0,,3.0,,4.0,,2.0,,,,4.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
NVTS,Navitas Semiconductor Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZLAB,Zai Lab Ltd,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN,Knowles Corp,analyzed,True,9,0,1,0,3,0,1,1,0,3,0,,,,3.0,3.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,"Pediatrix Medical Group, Inc.",analyzed,True,3,3,0,0,0,0,0,0,0,0,0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIGS,"FIGS, Inc.",analyzed,True,43,31,3,0,6,0,1,0,0,2,0,,,,2.0,6.0,,,,30.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXG,"10x Genomics, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QDEL,QuidelOrtho Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTX,MINERALS TECHNOLOGIES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOSP,INNOSPEC INC.,analyzed,True,9,4,2,0,3,0,0,0,0,0,0,,,,,3.0,,,,,,,,,,,,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,Chemours Co,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWN,Northwest Natural Holding Co,analyzed,True,9,0,1,0,0,0,4,0,2,2,0,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,2.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
ATRO,ASTRONICS CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRIX,"Nurix Therapeutics, Inc.",analyzed,True,9,9,0,0,0,0,0,0,0,0,0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,NICOLET BANKSHARES INC,analyzed,True,13,7,0,0,6,0,0,0,0,0,0,,,,,6.0,,,,,,,,,,,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRGS,PROGRESS SOFTWARE CORP /MA,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRA,"Strategic Education, Inc.",analyzed,True,32,27,2,0,0,0,0,0,0,3,0,,,,1.0,,,,,23.0,,,,,,,,2.0,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
ZYME,Zymeworks Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YELP,YELP INC,analyzed,True,22,2,2,5,10,0,3,0,0,0,0,,2.0,,,8.0,1.0,3.0,1.0,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEL,GENESIS ENERGY LP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARR,"Armour Residential REIT, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEM,SELECT MEDICAL HOLDINGS CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SION,"Sionna Therapeutics, Inc.",analyzed,True,13,13,0,0,0,0,0,0,0,0,0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMAT,LEMAITRE VASCULAR INC,analyzed,True,4,2,0,0,0,0,2,0,0,0,0,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTC,"EVERTEC, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRDN,"Guardian Pharmacy Services, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNI,HNI CORP,analyzed,True,5,1,0,0,2,0,1,0,0,0,1,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
SMPL,Simply Good Foods Co,analyzed,True,11,3,1,0,5,0,0,0,0,2,0,,,,2.0,5.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWST,Twist Bioscience Corp,analyzed,True,6,1,3,0,0,0,0,0,0,2,0,,,,2.0,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCNNF,Trulieve Cannabis Corp.,analyzed,True,1,0,0,0,1,0,0,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLIO,"HELIOS TECHNOLOGIES, INC.",analyzed,True,11,2,2,0,2,0,1,1,0,3,0,,,,3.0,2.0,,1.0,,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRH,DiamondRock Hospitality Co,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENVX,Enovix Corp,analyzed,True,4,0,1,0,2,0,0,0,1,0,0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
AVAH,"Aveanna Healthcare Holdings, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OFG,OFG BANCORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR,ARBOR REALTY TRUST INC,analyzed,True,5,1,0,0,0,0,3,1,0,0,0,,,,,,,,,,,,,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMN,HORACE MANN EDUCATORS CORP /DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS,"Century Communities, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDO,PERDOCEO EDUCATION Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZE,"Maze Therapeutics, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGN,Organon & Co.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWBI,"Northwest Bancshares, Inc.",analyzed,True,2,1,0,0,0,0,1,0,0,0,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESBA,"Empire State Realty OP, L.P.",analyzed,True,15,0,0,0,2,0,3,0,0,10,0,,,,10.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STOK,"Stoke Therapeutics, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMCR,Immunocore Holdings plc,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCEL,Vericel Corp,analyzed,True,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDE,"Andersons, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFH,"Dream Finders Homes, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VECO,VEECO INSTRUMENTS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCW,"Mister Car Wash, Inc.",analyzed,True,6,0,0,0,4,0,0,0,0,2,0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMPR,CIMPRESS plc,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,Huntsman CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WERN,WERNER ENTERPRISES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAA,"Under Armour, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LASR,"NLIGHT, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
