cik,ticker,name,sector,proxy_filings,10k_filings
0000914156,UFPT,UFP TECHNOLOGIES INC,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-30', 'accession_number': '0001171843-25-002638', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/914156/000117184325002638/0001171843-25-002638-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-26', 'accession_number': '0001171843-24-002290', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/914156/000117184324002290/0001171843-24-002290-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-25', 'accession_number': '0001171843-23-002531', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/914156/000117184323002531/0001171843-23-002531-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-03-03', 'accession_number': '0001171843-25-001192', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/914156/000117184325001192/0001171843-25-001192-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-29', 'accession_number': '0001171843-24-001078', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/914156/000117184324001078/0001171843-24-001078-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-16', 'accession_number': '0001171843-23-001734', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/914156/000117184323001734/0001171843-23-001734-index.htm'}]"
0001495932,EXPI,"eXp World Holdings, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-10', 'accession_number': '0001558370-25-002582', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1495932/000155837025002582/0001558370-25-002582-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-27', 'accession_number': '0001558370-24-004066', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1495932/000155837024004066/0001558370-24-004066-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-06', 'accession_number': '0001558370-23-005533', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1495932/000155837023005533/0001558370-23-005533-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-20', 'accession_number': '0001558370-25-001223', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1495932/000155837025001223/0001558370-25-001223-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-22', 'accession_number': '0001558370-24-001527', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1495932/000155837024001527/0001558370-24-001527-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-28', 'accession_number': '0001558370-23-002334', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1495932/000155837023002334/0001558370-23-002334-index.htm'}]"
0000084748,ROG,ROGERS CORP,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-26', 'accession_number': '0001140361-25-010421', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/84748/000114036125010421/0001140361-25-010421-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-22', 'accession_number': '0001140361-24-014716', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/84748/000114036124014716/0001140361-24-014716-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-03-24', 'accession_number': '0000084748-23-000031', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/84748/000008474823000031/0000084748-23-000031-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-26', 'accession_number': '0000084748-25-000026', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/84748/000008474825000026/0000084748-25-000026-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-27', 'accession_number': '0000084748-24-000018', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/84748/000008474824000018/0000084748-24-000018-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-01', 'accession_number': '0000084748-23-000019', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/84748/000008474823000019/0000084748-23-000019-index.htm'}]"
0000105418,WMK,WEIS MARKETS INC,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-13', 'accession_number': '0000105418-25-000018', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/105418/000010541825000018/0000105418-25-000018-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-14', 'accession_number': '0000105418-24-000018', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/105418/000010541824000018/0000105418-24-000018-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-03-09', 'accession_number': '0000105418-23-000011', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/105418/000010541823000011/0000105418-23-000011-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-26', 'accession_number': '0000105418-25-000014', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/105418/000010541825000014/0000105418-25-000014-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-28', 'accession_number': '0000105418-24-000015', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/105418/000010541824000015/0000105418-24-000015-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-01', 'accession_number': '0000105418-23-000008', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/105418/000010541823000008/0000105418-23-000008-index.htm'}]"
0001573221,REAL,"TheRealReal, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-28', 'accession_number': '0001573221-25-000037', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1573221/000157322125000037/0001573221-25-000037-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-26', 'accession_number': '0001573221-24-000056', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1573221/000157322124000056/0001573221-24-000056-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-28', 'accession_number': '0001573221-23-000041', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1573221/000157322123000041/0001573221-23-000041-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-21', 'accession_number': '0001573221-25-000013', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1573221/000157322125000013/0001573221-25-000013-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-03-01', 'accession_number': '0001573221-24-000030', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1573221/000157322124000030/0001573221-24-000030-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-28', 'accession_number': '0001573221-23-000022', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1573221/000157322123000022/0001573221-23-000022-index.htm'}]"
0000903651,INOD,INNODATA INC,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-25', 'accession_number': '0001104659-25-039075', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/903651/000110465925039075/0001104659-25-039075-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-25', 'accession_number': '0001104659-24-051730', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/903651/000110465924051730/0001104659-24-051730-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-26', 'accession_number': '0001104659-23-050129', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/903651/000110465923050129/0001104659-23-050129-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-24', 'accession_number': '0001410578-25-000194', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/903651/000141057825000194/0001410578-25-000194-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-03-04', 'accession_number': '0001410578-24-000124', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/903651/000141057824000124/0001410578-24-000124-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-24', 'accession_number': '0001410578-23-000153', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/903651/000141057823000153/0001410578-23-000153-index.htm'}]"
0000715787,TILE,INTERFACE INC,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-01', 'accession_number': '0001437749-25-010491', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/715787/000143774925010491/0001437749-25-010491-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-01', 'accession_number': '0001437749-24-010367', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/715787/000143774924010367/0001437749-24-010367-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-04', 'accession_number': '0001437749-23-009129', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/715787/000143774923009129/0001437749-23-009129-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-26', 'accession_number': '0000715787-25-000006', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/715787/000071578725000006/0000715787-25-000006-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-28', 'accession_number': '0000715787-24-000005', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/715787/000071578724000005/0000715787-24-000005-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-01', 'accession_number': '0000715787-23-000010', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/715787/000071578723000010/0000715787-23-000010-index.htm'}]"
0001711375,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,General Market,[],[]
0001984060,AESI,Atlas Energy Solutions Inc.,Cross Domain Enablement,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-28', 'accession_number': '0001140361-25-010959', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1984060/000114036125010959/0001140361-25-010959-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-29', 'accession_number': '0001140361-24-016541', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1984060/000114036124016541/0001140361-24-016541-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-25', 'accession_number': '0000950170-25-026740', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1984060/000095017025026740/0000950170-25-026740-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-27', 'accession_number': '0000950170-24-021342', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1984060/000095017024021342/0000950170-24-021342-index.htm'}]"
0000890541,BLX,"FOREIGN TRADE BANK OF LATIN AMERICA, INC.",General Market,[],[]
0001473844,STEL,"Stellar Bancorp, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-10', 'accession_number': '0001104659-25-033748', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1473844/000110465925033748/0001104659-25-033748-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-29', 'accession_number': '0001104659-24-054214', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1473844/000110465924054214/0001104659-24-054214-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-25', 'accession_number': '0001104659-23-049146', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1473844/000110465923049146/0001104659-23-049146-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-03-03', 'accession_number': '0001473844-25-000014', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1473844/000147384425000014/0001473844-25-000014-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-29', 'accession_number': '0001473844-24-000010', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1473844/000147384424000010/0001473844-24-000010-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-15', 'accession_number': '0001473844-23-000013', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1473844/000147384423000013/0001473844-23-000013-index.htm'}]"
0001629019,MBIN,Merchants Bancorp,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-04', 'accession_number': '0001104659-25-032188', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1629019/000110465925032188/0001104659-25-032188-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-05', 'accession_number': '0001104659-24-044254', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1629019/000110465924044254/0001104659-24-044254-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-06', 'accession_number': '0001104659-23-042683', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1629019/000110465923042683/0001104659-23-042683-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-28', 'accession_number': '0001558370-25-001941', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1629019/000155837025001941/0001558370-25-001941-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-03-12', 'accession_number': '0001558370-24-003005', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1629019/000155837024003005/0001558370-24-003005-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-16', 'accession_number': '0001558370-23-004012', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1629019/000155837023004012/0001558370-23-004012-index.htm'}]"
0001322436,ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-02-27', 'accession_number': '0000940394-25-000250', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1322436/000094039425000250/0000940394-25-000250-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-02-23', 'accession_number': '0000940394-24-000192', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1322436/000094039424000192/0000940394-24-000192-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-02-24', 'accession_number': '0000940394-23-000309', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1322436/000094039423000309/0000940394-23-000309-index.htm'}]",[]
0001812477,BITF,Bitfarms Ltd,General Market,[],[]
0001755953,ABTC,American Bitcoin Corp.,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-21', 'accession_number': '0001213900-25-033808', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1755953/000121390025033808/0001213900-25-033808-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-03-31', 'accession_number': '0001213900-25-026404', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1755953/000121390025026404/0001213900-25-026404-index.htm'}]"
0002054507,HBNB,Hotel101 Global Holdings Corp.,General Market,[],[]
0000887905,LTC,LTC PROPERTIES INC,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-15', 'accession_number': '0001558370-25-004834', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/887905/000155837025004834/0001558370-25-004834-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-16', 'accession_number': '0001558370-24-005193', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/887905/000155837024005193/0001558370-24-005193-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-18', 'accession_number': '0001558370-23-006151', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/887905/000155837023006151/0001558370-23-006151-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-24', 'accession_number': '0001558370-25-001395', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/887905/000155837025001395/0001558370-25-001395-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-15', 'accession_number': '0001558370-24-001256', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/887905/000155837024001256/0001558370-24-001256-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-16', 'accession_number': '0001558370-23-001423', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/887905/000155837023001423/0001558370-23-001423-index.htm'}]"
0001288847,FIVN,"Five9, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-07', 'accession_number': '0001288847-25-000096', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1288847/000128884725000096/0001288847-25-000096-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-01', 'accession_number': '0001288847-24-000042', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1288847/000128884724000042/0001288847-24-000042-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-05', 'accession_number': '0001288847-23-000062', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1288847/000128884723000062/0001288847-23-000062-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-21', 'accession_number': '0001288847-25-000028', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1288847/000128884725000028/0001288847-25-000028-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-22', 'accession_number': '0001288847-24-000012', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1288847/000128884724000012/0001288847-24-000012-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-24', 'accession_number': '0001288847-23-000029', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1288847/000128884723000029/0001288847-23-000029-index.htm'}]"
0001823306,LSPD,Lightspeed Commerce Inc.,General Market,[],[]
0001052752,GTY,GETTY REALTY CORP /MD/,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-13', 'accession_number': '0001140361-25-008521', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1052752/000114036125008521/0001140361-25-008521-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-13', 'accession_number': '0001140361-24-013007', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1052752/000114036124013007/0001140361-24-013007-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-03-15', 'accession_number': '0001140361-23-011825', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1052752/000114036123011825/0001140361-23-011825-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-13', 'accession_number': '0000950170-25-019976', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1052752/000095017025019976/0000950170-25-019976-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-15', 'accession_number': '0000950170-24-015982', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1052752/000095017024015982/0000950170-24-015982-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-23', 'accession_number': '0000950170-23-004172', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1052752/000095017023004172/0000950170-23-004172-index.htm'}]"
